sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1723593949.310","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1723593949.836372",0,"1721768400.000000000","1723582799.000000000",0,1723593950,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.845",,,,,,,,,,,,,,,
"1723593951.311","| savedsearch instrumentation.usage.rest","BEER-PC01","1723593951.425167",0,"1721768400.000000000","1723582799.000000000",447,1723593951,4,489,"1721768400.000000000","1723582799.000000000",completed,"0.436",,,,,,,,,,,,,,,
"1723593960.312","| savedsearch instrumentation.performance.indexing","BEER-PC01","1723593960.130746",0,"1721768400.000000000","1723582799.000000000",5773,1723593960,21,5773,"1721768400.000000000","1723582799.000000000",completed,"0.452",,,,,,,,,,,,,,,
"1723593961.313","| savedsearch instrumentation.performance.search","BEER-PC01","1723593961.555704",0,"1721768400.000000000","1723582799.000000000",455,1723593961,13,455,"1721768400.000000000","1723582799.000000000",completed,"0.246",,,,,,,,,,,,,,,
"1723593962.314","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1723593962.781837",0,"1721768400.000000000","1723582799.000000000",12,1723593963,4,12,"1721768400.000000000","1723582799.000000000",completed,"0.151",,,,,,,,,,,,,,,
"1723593963.315","| savedsearch instrumentation.usage.users.active","BEER-PC01","1723593963.713308",0,"1721768400.000000000","1723582799.000000000",0,1723593964,0,1029,"1721768400.000000000","1723582799.000000000",completed,"0.188",,,,,,,,,,,,,,,
"1723593964.316","| savedsearch instrumentation.deployment.node","BEER-PC01","1723593964.644952",0,"1721768400.000000000","1723582799.000000000",357,1723593964,20,357,"1721768400.000000000","1723582799.000000000",completed,"0.488",,,,,,,,,,,,,,,
"1723593966.317","| savedsearch instrumentation.deployment.index","BEER-PC01","1723593966.149409",0,"1721768400.000000000","1723582799.000000000",0,1723593966,11,0,"1721768400.000000000","1723582799.000000000",completed,"0.7000000000000001",,,,,,,,,,,,,,,
"1723593967.318","| savedsearch instrumentation.usage.search.type","BEER-PC01","1723593967.839351",0,"1721768400.000000000","1723582799.000000000",12,1723593968,4,12,"1721768400.000000000","1723582799.000000000",completed,"0.154",,,,,,,,,,,,,,,
"1723593968.319","| savedsearch instrumentation.licensing.stack","BEER-PC01","1723593968.800366",0,"1721768400.000000000","1723582799.000000000",21,1723593969,21,21,"1721768400.000000000","1723582799.000000000",completed,"0.23",,,,,,,,,,,,,,,
"1723593969.320","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1723593969.979314",0,"1721768400.000000000","1723582799.000000000",0,1723593970,0,0,"1721768400.000000000","1723582799.000000000",completed,"0.178",,,,,,,,,,,,,,,
"1723593970.321","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1723593970.899651",0,"1721768400.000000000","1723582799.000000000",30875,1723593971,235,30875,"1721768400.000000000","1723582799.000000000",completed,"0.491",,,,,,,,,,,,,,,
"1723593972.322","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1723593972.579315",0,"1721768400.000000000","1723582799.000000000",0,1723593972,1,0,"1721768400.000000000","1723582799.000000000",completed,"0.11900000000000001",,,,,,,,,,,,,,,
"1723593973.323","| savedsearch instrumentation.usage.app.page","BEER-PC01","1723593973.509350",0,"1721768400.000000000","1723582799.000000000",0,1723593973,0,2,"1721768400.000000000","1723582799.000000000",completed,"0.171",,,,,,,,,,,,,,,
"1723593980.324","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-07-24 date<=2024-08-13 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1723593981.002641",0,"1723593867.000000000","1723593980.000000000",344,1723593981,344,345,"1723593867.000000000","1723593980.000000000",completed,"0.185",,,,,,,,,,,,,,,
"1726272112.3","| savedsearch instrumentation.deployment.app","BEER-PC01","1726272112.489109",0,"1723496400.000000000","1726261199.000000000",0,1726272112,18,0,"1723496400.000000000","1726261199.000000000",completed,"0.10400000000000001",,,,,,,,,,,,,,,
"1726272113.4","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1726272113.333485",0,"1723496400.000000000","1726261199.000000000",0,1726272113,1,0,"1723496400.000000000","1726261199.000000000",completed,"0.06",,,,,,,,,,,,,,,
"1726272114.5","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1726272114.191006",0,"1723496400.000000000","1726261199.000000000",0,1726272114,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.9450000000000001",,,,,,,,,,,,,,,
"1726272115.6","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1726272115.869728",0,"1723496400.000000000","1726261199.000000000",116,1726272116,0,116,"1723496400.000000000","1726261199.000000000",failed,"0.87",,,,,,,,,,,,,,,
"1726272117.7","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1726272117.413894",0,"1723496400.000000000","1726261199.000000000",528,1726272117,0,528,"1723496400.000000000","1726261199.000000000",failed,"0.843",,,,,,,,,,,,,,,
"1726272118.8","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1726272118.883245",0,"1723496400.000000000","1726261199.000000000",0,1726272119,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.913",,,,,,,,,,,,,,,
"1726272120.9","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1726272120.523136",0,"1723496400.000000000","1726261199.000000000",0,1726272120,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.835",,,,,,,,,,,,,,,
"1726272121.10","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1726272121.994106",0,"1723496400.000000000","1726261199.000000000",0,1726272122,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.667",,,,,,,,,,,,,,,
"1726272123.11","| savedsearch instrumentation.usage.metrics","BEER-PC01","1726272123.436304",0,"1723496400.000000000","1726261199.000000000",0,1726272123,0,0,"1726271223.000000000","2147483647.000000000",completed,"0.084",,,,,,,,,,,,,,,
"1726272124.12","| savedsearch instrumentation.usage.rollup","BEER-PC01","1726272124.237684",0,"1723496400.000000000","1726261199.000000000",0,1726272124,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.93",,,,,,,,,,,,,,,
"1726272125.13","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1726272125.898971",0,"1723496400.000000000","1726261199.000000000",0,1726272126,1,0,"1723496400.000000000","1726261199.000000000",completed,"0.116",,,,,,,,,,,,,,,
"1726272126.14","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1726272126.688957",0,"1723496400.000000000","1726261199.000000000",0,1726272126,1,0,"1723496400.000000000","1726261199.000000000",completed,"0.526",,,,,,,,,,,,,,,
"1726272127.15","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1726272127.947860",0,"1723496400.000000000","1726261199.000000000",0,1726272128,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.809",,,,,,,,,,,,,,,
"1726272129.16","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1726272129.445120",0,"1723496400.000000000","1726261199.000000000",0,1726272129,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.775",,,,,,,,,,,,,,,
"1726272131.17","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1726272131.035489",0,"1723496400.000000000","1726261199.000000000",0,1726272131,0,0,"1723496400.000000000","1726261199.000000000",failed,"0.8230000000000001",,,,,,,,,,,,,,,
"1726272132.18","| savedsearch instrumentation.usage.rest","BEER-PC01","1726272132.530947",0,"1723496400.000000000","1726261199.000000000",18,1726272132,0,18,"1723496400.000000000","1726261199.000000000",completed,"0.13",,,,,,,,,,,,,,,
"1726272140.19","| savedsearch instrumentation.performance.indexing","BEER-PC01","1726272140.625462",0,"1723496400.000000000","1726261199.000000000",458,1726272140,1,458,"1723496400.000000000","1726261199.000000000",completed,"0.183",,,,,,,,,,,,,,,
"1726272141.20","| savedsearch instrumentation.performance.search","BEER-PC01","1726272141.448624",0,"1723496400.000000000","1726261199.000000000",156,1726272141,3,156,"1723496400.000000000","1726261199.000000000",completed,"0.179",,,,,,,,,,,,,,,
"1726272142.21","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1726272142.298772",0,"1723496400.000000000","1726261199.000000000",4,1726272142,2,4,"1723496400.000000000","1726261199.000000000",completed,"0.146",,,,,,,,,,,,,,,
"1726272143.22","| savedsearch instrumentation.usage.users.active","BEER-PC01","1726272143.250888",0,"1723496400.000000000","1726261199.000000000",0,1726272143,0,482,"1723496400.000000000","1726261199.000000000",completed,"0.133",,,,,,,,,,,,,,,
"1726272144.23","| savedsearch instrumentation.deployment.node","BEER-PC01","1726272144.048107",0,"1723496400.000000000","1726261199.000000000",112,1726272144,3,112,"1723496400.000000000","1726261199.000000000",completed,"0.336",,,,,,,,,,,,,,,
"1726272145.24","| savedsearch instrumentation.deployment.index","BEER-PC01","1726272145.096413",0,"1723496400.000000000","1726261199.000000000",0,1726272145,11,0,"1723496400.000000000","1726261199.000000000",completed,"0.547",,,,,,,,,,,,,,,
"1726272146.25","| savedsearch instrumentation.usage.search.type","BEER-PC01","1726272146.430213",0,"1723496400.000000000","1726261199.000000000",4,1726272146,2,4,"1723496400.000000000","1726261199.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1726272147.26","| savedsearch instrumentation.licensing.stack","BEER-PC01","1726272147.298898",0,"1723496400.000000000","1726261199.000000000",3,1726272147,3,3,"1723496400.000000000","1726261199.000000000",completed,"0.17400000000000002",,,,,,,,,,,,,,,
"1726272148.27","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1726272148.122087",0,"1723496400.000000000","1726261199.000000000",0,1726272148,0,0,"1723496400.000000000","1726261199.000000000",completed,"0.115",,,,,,,,,,,,,,,
"1726272148.28","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1726272148.963342",0,"1723496400.000000000","1726261199.000000000",2438,1726272149,15,2438,"1723496400.000000000","1726261199.000000000",completed,"0.152",,,,,,,,,,,,,,,
"1726272149.29","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1726272149.823725",0,"1723496400.000000000","1726261199.000000000",0,1726272150,1,0,"1723496400.000000000","1726261199.000000000",completed,"0.11900000000000001",,,,,,,,,,,,,,,
"1726272150.30","| savedsearch instrumentation.usage.app.page","BEER-PC01","1726272150.645227",0,"1723496400.000000000","1726261199.000000000",0,1726272150,0,0,"1723496400.000000000","1726261199.000000000",completed,"0.14",,,,,,,,,,,,,,,
"1726272157.31","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-08-13 date<=2024-09-13 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1726272157.665481",0,"1726272050.000000000","1726272157.000000000",51,1726272157,51,52,"1726272050.000000000","1726272157.000000000",completed,"0.17300000000000001",,,,,,,,,,,,,,,
"1726358668.128","| savedsearch instrumentation.deployment.app","BEER-PC01","1726358668.150113",0,"1726174800.000000000","1726347599.000000000",0,1726358668,18,0,"1726174800.000000000","1726347599.000000000",completed,"0.093",,,,,,,,,,,,,,,
"1726358669.129","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1726358669.067548",0,"1726174800.000000000","1726347599.000000000",0,1726358669,1,0,"1726174800.000000000","1726347599.000000000",completed,"0.067",,,,,,,,,,,,,,,
"1726358669.130","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1726358669.910403",0,"1726174800.000000000","1726347599.000000000",0,1726358670,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.922",,,,,,,,,,,,,,,
"1726358671.131","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1726358671.625052",0,"1726174800.000000000","1726347599.000000000",148,1726358672,0,148,"1726174800.000000000","1726347599.000000000",failed,"38.344",,,,,,,,,,,,,,,
"1726358710.132","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1726358710.800504",0,"1726174800.000000000","1726347599.000000000",586,1726358711,0,586,"1726174800.000000000","1726347599.000000000",failed,"0.845",,,,,,,,,,,,,,,
"1726358712.133","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1726358712.324850",0,"1726174800.000000000","1726347599.000000000",0,1726358712,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.914",,,,,,,,,,,,,,,
"1726358714.134","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1726358714.071857",0,"1726174800.000000000","1726347599.000000000",0,1726358714,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.874",,,,,,,,,,,,,,,
"1726358715.135","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1726358715.989280",0,"1726174800.000000000","1726347599.000000000",0,1726358716,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.668",,,,,,,,,,,,,,,
"1726358717.136","| savedsearch instrumentation.usage.metrics","BEER-PC01","1726358717.530629",0,"1726174800.000000000","1726347599.000000000",0,1726358717,0,0,"1726357817.000000000","2147483647.000000000",completed,"0.078",,,,,,,,,,,,,,,
"1726358718.137","| savedsearch instrumentation.usage.rollup","BEER-PC01","1726358718.428610",0,"1726174800.000000000","1726347599.000000000",0,1726358718,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.924",,,,,,,,,,,,,,,
"1726358720.138","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1726358720.173538",0,"1726174800.000000000","1726347599.000000000",0,1726358720,1,0,"1726174800.000000000","1726347599.000000000",completed,"0.112",,,,,,,,,,,,,,,
"1726358721.139","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1726358721.121930",0,"1726174800.000000000","1726347599.000000000",0,1726358721,1,0,"1726174800.000000000","1726347599.000000000",completed,"0.592",,,,,,,,,,,,,,,
"1726358722.140","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1726358722.425217",0,"1726174800.000000000","1726347599.000000000",0,1726358722,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.794",,,,,,,,,,,,,,,
"1726358723.141","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1726358723.967562",0,"1726174800.000000000","1726347599.000000000",0,1726358724,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.812",,,,,,,,,,,,,,,
"1726358725.142","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1726358725.476959",0,"1726174800.000000000","1726347599.000000000",0,1726358725,0,0,"1726174800.000000000","1726347599.000000000",failed,"0.865",,,,,,,,,,,,,,,
"1726358727.143","| savedsearch instrumentation.usage.rest","BEER-PC01","1726358727.062424",0,"1726174800.000000000","1726347599.000000000",365,1726358727,4,365,"1726174800.000000000","1726347599.000000000",completed,"0.183",,,,,,,,,,,,,,,
"1726358735.144","| savedsearch instrumentation.performance.indexing","BEER-PC01","1726358735.263538",0,"1726174800.000000000","1726347599.000000000",2420,1726358735,2,2420,"1726174800.000000000","1726347599.000000000",completed,"0.25",,,,,,,,,,,,,,,
"1726358736.145","| savedsearch instrumentation.performance.search","BEER-PC01","1726358736.386745",0,"1726174800.000000000","1726347599.000000000",189,1726358736,2,189,"1726174800.000000000","1726347599.000000000",completed,"0.234",,,,,,,,,,,,,,,
"1726358737.146","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1726358737.466362",0,"1726174800.000000000","1726347599.000000000",2,1726358737,1,2,"1726174800.000000000","1726347599.000000000",completed,"0.15",,,,,,,,,,,,,,,
"1726358738.147","| savedsearch instrumentation.usage.users.active","BEER-PC01","1726358738.313329",0,"1726174800.000000000","1726347599.000000000",0,1726358738,0,534,"1726174800.000000000","1726347599.000000000",completed,"0.153",,,,,,,,,,,,,,,
"1726358739.148","| savedsearch instrumentation.deployment.node","BEER-PC01","1726358739.162890",0,"1726174800.000000000","1726347599.000000000",161,1726358739,2,161,"1726174800.000000000","1726347599.000000000",completed,"0.449",,,,,,,,,,,,,,,
